safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000359535
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.098619938
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.199355602
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.299422741
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.39948988
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.499325991
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.59950161
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.699727297
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.799232006
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.898483992
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,0.998975754
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.098723412
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.198584795
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.299202919
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.399296999
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.499011755
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.599129915
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.6988122460000001
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.798944712
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.899240255
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,1.999319792
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.09914875
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.198740244
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.298540354
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.399169207
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.498703241
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.59888196
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.699154139
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.799360752
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.899039268
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,2.998899937
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.099098682
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.199687004
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.2995965480000002
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.399403334
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.498912811
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.598597765
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.698357821
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.79884696
1.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,3.898766994
1.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,4.001035452
1.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,4.098735094
1.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,4.198791504
1.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,4.299345493
1.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,4.39953804
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.0,4.500016928
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.05000000074505806,4.599449396
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.20999999344348907,4.699192762
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.5699999928474426,4.798880577
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.8299999833106995,4.899176359
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,0.9300000071525574,4.998790503
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.1299999952316284,5.098537207
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.2400000095367432,5.198564291
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.3899999856948853,5.298465967
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.440000057220459,5.398969173
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.5499999523162842,5.499448538
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.600000023841858,5.599385262
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.649999976158142,5.6988918779999995
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.75,5.798378706
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.75,5.899303198
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.8600000143051147,5.998677492
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.8600000143051147,6.099221468
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.909999966621399,6.199318409
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.909999966621399,6.298939228
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.009999990463257,6.398373842
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.9600000381469727,6.498634815
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.059999942779541,6.5986166
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.059999942779541,6.698791742
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.059999942779541,6.799425364
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.059999942779541,6.899520636
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.1700000762939453,6.998882294
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.109999895095825,7.099351168
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.1700000762939453,7.199656487
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2200000286102295,7.299727201
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2200000286102295,7.39964056
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2200000286102295,7.500534534
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2699999809265137,7.598824739
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2699999809265137,7.698789358
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2699999809265137,7.798413277
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.319999933242798,7.899144173
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.319999933242798,7.99846673
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.369999885559082,8.098510504
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.319999933242798,8.198688745
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.369999885559082,8.299310684
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.4200000762939453,8.399361134
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.369999885559082,8.498816013
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.4200000762939453,8.599570751
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.369999885559082,8.698931456
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.4200000762939453,8.79965663
1.0,0.18000000715255737,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.4200000762939453,8.899965048
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.369999885559082,8.999811649
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.4200000762939453,9.098820448
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.319999933242798,9.198492527
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.2200000286102295,9.298591375
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.1700000762939453,9.398459673
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,2.009999990463257,9.499459982
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.909999966621399,9.599571466
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.809999942779541,9.698691368
0.0,-0.0,0.0,0.0,0.9300000071525574,19.6200008392334,2.5,219.6999969482422,1.7000000476837158,9.79930687
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,1.5499999523162842,9.899657249
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,1.440000057220459,9.99916172
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,1.2899999618530273,10.099272251
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,1.2400000095367432,10.199671268
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,1.1299999952316284,10.299232244
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.9800000190734863,10.399212837
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.9300000071525574,10.4985497
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.7699999809265137,10.598553181
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.7200000286102295,10.698484659
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.6200000047683716,10.798718929
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.5199999809265137,10.899406433
0.0,-0.0,0.0,0.0,0.9300000071525574,-11.800000190734863,0.0,0.0,0.46000000834465027,10.999163628
