safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.480000019073486,-2.4100000858306885,-0.3499999940395355,0.0,0.000928402
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.300000190734863,-2.200000047683716,-0.25,0.0,0.096854687
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.130000114440918,-1.9199999570846558,1.4700000286102295,0.0,0.197471619
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.389999866485596,-2.319999933242798,0.8899999856948853,0.0,0.296988488
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.449999809265137,-2.25,0.11999999731779099,0.0,0.396978379
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.170000076293945,-1.8700000047683716,-1.6100000143051147,0.0,0.497582674
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.389999866485596,-2.450000047683716,1.340000033378601,0.0,0.596822501
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.400000095367432,-2.190000057220459,0.05999999865889549,0.0,0.696429968
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.050000190734863,-2.069999933242798,1.1200000047683716,0.0,0.796749354
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.360000133514404,-2.049999952316284,0.15000000596046448,0.0,0.89664793
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.429999828338623,-2.109999895095825,-2.630000114440918,0.0,0.996476412
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.099999904632568,-1.590000033378601,0.3400000035762787,0.0,1.096788407
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.380000114440918,-1.9299999475479126,1.1799999475479126,0.0,1.196776152
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.320000171661377,-2.0899999141693115,2.8499999046325684,0.0,1.296569348
0.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.110000133514404,-1.9800000190734863,0.23000000417232513,0.0,1.396822453
1.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.230000019073486,-2.069999933242798,1.9500000476837158,0.0,1.496841431
1.0,0.10000000149011612,0.0,0.10999999940395355,8.25,5.199999809265137,-1.9700000286102295,1.1100000143051147,0.0,1.5969021319999999
1.0,0.10000000149011612,0.0,0.14000000059604645,8.25,5.179999828338623,-1.8300000429153442,0.6299999952316284,0.0,1.696954489
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.309999942779541,-1.7599999904632568,2.069999933242798,0.0,1.796719075
1.0,0.10000000149011612,0.0,0.4000000059604645,8.25,5.190000057220459,-1.5099999904632568,-0.23999999463558197,2.1500000953674316,1.896930933
1.0,0.10000000149011612,0.0,0.4000000059604645,8.25,5.710000038146973,-2.509999990463257,1.2400000095367432,2.7799999713897705,1.996659279
1.0,0.10000000149011612,0.0,0.4000000059604645,8.25,4.900000095367432,-1.7799999713897705,1.440000057220459,2.809999942779541,2.096524954
1.0,0.10000000149011612,0.0,0.3799999952316284,8.25,5.480000019073486,-1.159999966621399,2.4600000381469727,2.7200000286102295,2.1964280609999998
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.360000133514404,-1.7999999523162842,2.6600000858306885,2.859999895095825,2.2964034079999998
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.110000133514404,-2.0299999713897705,-0.6000000238418579,3.0,2.39687419
1.0,0.10000000149011612,0.0,0.3799999952316284,8.25,5.449999809265137,-2.2100000381469727,-2.819999933242798,2.75,2.496900082
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.289999961853027,-2.369999885559082,5.28000020980835,2.5899999141693115,2.596766949
1.0,0.10000000149011612,0.0,0.3799999952316284,8.25,5.389999866485596,-1.9500000476837158,0.6899999976158142,3.0,2.696821452
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.46999979019165,-2.890000104904175,-0.8199999928474426,2.809999942779541,2.796957255
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.340000152587891,-1.5499999523162842,2.559999942779541,2.890000104904175,2.897019387
1.0,0.10000000149011612,0.0,0.3700000047683716,8.25,5.289999961853027,-2.2799999713897705,4.809999942779541,2.75,2.996816397
1.0,0.10000000149011612,0.0,0.38999998569488525,8.25,5.329999923706055,-2.359999895095825,-0.4399999976158142,2.8299999237060547,3.096935034
