safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,opti x,opti y,opti rot,opti time
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.07000000029802322,-0.019999999552965164,1.2300000190734863,0.0,0.095466137,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.18000000715255737,0.10000000149011612,0.949999988079071,0.0,0.19534826299999997,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448871.9915848
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.10999999940395355,0.009999999776482582,1.690000057220459,0.0,0.29532360999999996,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.0914416
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.27000001072883606,0.07000000029802322,1.600000023841858,0.0,0.39532613699999997,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.191528
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.05000000074505806,0.05000000074505806,1.1399999856948853,0.0,0.49608063700000005,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.2914217
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.15000000596046448,0.0,1.3600000143051147,0.0,0.595409393,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.391553
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.3199999928474426,0.09000000357627869,1.7000000476837158,0.0,0.69528532,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.4916914
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.009999999776482582,0.05999999865889549,1.2799999713897705,0.0,0.795293808,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.591449
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.1899999976158142,-0.019999999552965164,1.1699999570846558,0.0,0.895271301,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.6918113
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.27000001072883606,0.18000000715255737,1.559999942779541,0.0,0.995315075,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.791443
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.05999999865889549,0.12999999523162842,1.3799999952316284,0.0,1.095356703,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.8916242
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.27000001072883606,-0.2800000011920929,1.2000000476837158,0.0,1.195480346,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448872.99156
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.23999999463558197,0.03999999910593033,1.600000023841858,0.0,1.295450926,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.0914097
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.10999999940395355,0.2199999988079071,1.340000033378601,0.0,1.3953711979999999,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.191401
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.17000000178813934,-0.15000000596046448,1.5700000524520874,0.0,1.495262861,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.2914445
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.20999999344348907,0.12999999523162842,1.7400000095367432,0.0,1.5953300000000001,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.3919864
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.029999999329447746,0.03999999910593033,1.2400000095367432,0.0,1.695566654,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.4916975
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.17000000178813934,0.019999999552965164,1.5299999713897705,0.0,1.795325994,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.591417
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.2800000011920929,0.10999999940395355,1.4600000381469727,0.0,1.895722627,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.6915112
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,-0.03999999910593033,-0.09000000357627869,0.8999999761581421,0.0,1.995508194,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.7917795
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.019999999552965164,0.14000000059604645,1.7200000286102295,0.0,2.095303774,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.891519
0.0,-0.0,0.0,0.10999999940395355,8.279999732971191,0.1599999964237213,0.09000000357627869,1.309999942779541,0.0,2.195274591,3.352790355682373,0.6246401071548462,-0.04060705006122589,1671448873.9916167
