safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time
0.0,0.13500000536441803,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000686646
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.009999999776482582,0.05000000074505806,1.2999999523162842,0.0,0.10530448
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.12999999523162842,0.009999999776482582,0.6299999952316284,0.0,0.19839715999999996
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.4099999964237213,0.0,0.8399999737739563,0.0,0.29864692699999995
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.3100000023841858,0.05000000074505806,1.0499999523162842,0.0,0.39898776999999996
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.11999999731779099,0.10999999940395355,0.49000000953674316,0.0,0.499240637
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.03999999910593033,0.07999999821186066,1.3200000524520874,0.0,0.598717928
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.14000000059604645,0.019999999552965164,0.5099999904632568,0.0,0.698572874
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.3400000035762787,0.05000000074505806,0.9200000166893005,0.0,0.798416138
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.23000000417232513,0.07000000029802322,0.8399999737739563,0.0,0.898281336
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.3700000047683716,0.05000000074505806,0.5099999904632568,0.0,0.99866128
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.30000001192092896,0.05999999865889549,1.2300000190734863,0.0,1.099498034
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.07999999821186066,0.07999999821186066,0.23999999463558197,0.0,1.199127674
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.05000000074505806,0.029999999329447746,1.2200000286102295,0.0,1.298492194
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.11999999731779099,0.05000000074505806,0.6399999856948853,0.0,1.3994002349999999
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.2800000011920929,-0.019999999552965164,0.9100000262260437,0.0,1.499656439
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.2199999988079071,-0.0,0.9200000166893005,0.0,1.598977328
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.46000000834465027,0.07000000029802322,0.6700000166893005,0.0,1.6987013819999999
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.3100000023841858,-0.019999999552965164,1.1799999475479126,0.0,1.799103737
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.3400000035762787,0.09000000357627869,0.4399999976158142,0.0,1.89905715
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.33000001311302185,-0.07999999821186066,1.100000023841858,0.0,1.998192311
0.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.3199999928474426,0.11999999731779099,0.4000000059604645,0.0,2.098591805
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.23000000417232513,-0.009999999776482582,1.149999976158142,0.0,2.198490858
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,0.019999999552965164,0.14000000059604645,0.27000001072883606,0.0,2.29856062
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,1.0399999618530273,-0.23000000417232513,1.2100000381469727,0.05000000074505806,2.399113179
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,1.9800000190734863,-0.8299999833106995,1.7200000286102295,0.10000000149011612,2.498605252
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,2.2300000190734863,0.3400000035762787,-4.349999904632568,0.25999999046325684,2.598434687
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,1.5800000429153442,0.2800000011920929,-2.4800000190734863,0.36000001430511475,2.6984939580000002
1.0,0.13500000536441803,-0.0,0.0,0.8500000238418579,-0.5699999928474426,2.140000104904175,-6.079999923706055,0.5199999809265137,2.798458576
