safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001021147
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.18000000715255737,0.23999999463558197,0.5699999928474426,0.0,0.096888066
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.10000000149011612,-0.029999999329447746,1.3799999952316284,0.0,0.196876288
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.23000000417232513,0.20999999344348907,0.0,0.0,0.296832323
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.05000000074505806,0.05999999865889549,1.2699999809265137,0.0,0.396883011
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.2199999988079071,0.019999999552965164,0.2800000011920929,0.0,0.497068167
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.23000000417232513,0.25,-0.07999999821186066,0.0,0.597108603
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.25999999046325684,0.019999999552965164,0.20999999344348907,0.0,0.697021723
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.23999999463558197,0.18000000715255737,-0.019999999552965164,0.0,0.797153712
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.03999999910593033,0.05000000074505806,1.5,0.0,0.897194386
1.0,-0.0,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.20000000298023224,0.23999999463558197,0.029999999329447746,0.0,0.997211218
1.0,0.12371826171875,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.03999999910593033,0.029999999329447746,1.4700000286102295,0.0,1.097084999
1.0,0.391754150390625,-0.0206298828125,0.10999999940395355,7.630000114440918,-0.14000000059604645,0.07999999821186066,-0.18000000715255737,0.0,1.197192669
1.0,0.391754150390625,-0.0206298828125,0.6600000262260437,7.630000114440918,4.449999809265137,-0.800000011920929,-4.429999828338623,0.009999999776482582,1.29696703
1.0,0.402069091796875,-0.0206298828125,2.559999942779541,7.0,7.460000038146973,-2.5,9.050000190734863,0.03999999910593033,1.397234917
1.0,0.402069091796875,-0.0206298828125,2.559999942779541,7.079999923706055,17.729999542236328,-2.4100000858306885,-27.780000686645508,0.05999999865889549,1.49699235
1.0,-0.0,-0.0206298828125,2.559999942779541,7.050000190734863,10.329999923706055,2.2799999713897705,-29.899999618530273,0.07999999821186066,1.597392083
1.0,-0.0,0.0,0.3199999928474426,7.199999809265137,-0.03999999910593033,4.389999866485596,-23.280000686645508,0.09000000357627869,1.697241545
1.0,-0.0,0.0,0.10999999940395355,7.599999904632568,5.989999771118164,6.239999771118164,-15.680000305175781,0.09000000357627869,1.79816413
1.0,-0.0,0.0,0.10999999940395355,7.599999904632568,0.5,16.8799991607666,-16.670000076293945,0.07999999821186066,1.897467137
1.0,-0.0,0.0,0.10999999940395355,7.599999904632568,2.4100000858306885,-8.800000190734863,-5.53000020980835,0.07000000029802322,1.997798682
1.0,-0.0,0.0,0.10999999940395355,7.599999904632568,-11.6899995803833,-7.099999904632568,31.760000228881836,0.07000000029802322,2.097790718
1.0,-0.0,0.0,0.10999999940395355,7.599999904632568,-0.8999999761581421,-0.3100000023841858,-2.140000104904175,0.05999999865889549,2.197897911
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,7.269999980926514,14.670000076293945,-15.720000267028809,0.05999999865889549,2.298794985
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-4.300000190734863,12.850000381469727,5.480000019073486,0.05000000074505806,2.397184849
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-2.2799999713897705,-3.430000066757202,7.400000095367432,0.05000000074505806,2.497116089
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,1.0399999618530273,3.8299999237060547,-26.6299991607666,0.03999999910593033,2.596913815
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,0.7599999904632568,5.820000171661377,-9.850000381469727,0.03999999910593033,2.696840763
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,2.0899999141693115,9.579999923706055,-9.84000015258789,0.03999999910593033,2.796887875
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-6.440000057220459,-8.170000076293945,16.040000915527344,0.029999999329447746,2.896853447
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-1.7599999904632568,1.25,2.9000000953674316,0.029999999329447746,2.99691248
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-0.2800000011920929,1.059999942779541,7.630000114440918,0.029999999329447746,3.096979857
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-0.9700000286102295,1.149999976158142,-1.2200000286102295,0.029999999329447746,3.197099209
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-1.5399999618530273,1.9700000286102295,-13.210000038146973,0.029999999329447746,3.297067643
1.0,-0.0,0.0,0.10999999940395355,7.630000114440918,-1.2000000476837158,-0.3700000047683716,4.559999942779541,0.019999999552965164,3.40149355
