safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,opti x,opti y,opti rot,opti time
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.09000000357627869,-0.3700000047683716,1.7100000381469727,0.0,0.000393391,0.0,0.0,0.0,0.0
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.09000000357627869,-0.3700000047683716,1.7100000381469727,0.0,0.09852194800000003,0.47866472601890564,0.6424564719200134,1.3494899272918701,1667406688.0290294
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.05999999865889549,-0.25999999046325684,1.1699999570846558,0.0,0.19859004000000002,0.4784702956676483,0.642947793006897,1.343733549118042,1667406688.104124
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.2800000011920929,0.20999999344348907,0.03999999910593033,0.0,0.300536633,0.4784702956676483,0.642947793006897,1.343733549118042,1667406688.104124
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.10000000149011612,0.10999999940395355,0.699999988079071,0.0,0.399558306,0.47868090867996216,0.6424903869628906,1.3495644330978394,1667406688.3705854
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.09000000357627869,-0.30000001192092896,1.7000000476837158,0.0,0.499224663,0.4789343476295471,0.6432897448539734,1.3445518016815186,1667406688.437394
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.23999999463558197,0.18000000715255737,-0.07000000029802322,0.0,0.598812342,0.4789343476295471,0.6432897448539734,1.3445518016815186,1667406688.437394
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.18000000715255737,0.3199999928474426,0.5,0.0,0.698149204,0.4793285131454468,0.6436524391174316,1.3467352390289307,1667406688.6458352
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.07000000029802322,0.07000000029802322,1.2699999809265137,0.0,0.798092604,0.47908055782318115,0.6430339813232422,1.3472485542297363,1667406688.770693
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.07000000029802322,0.07000000029802322,1.2699999809265137,0.0,0.898890019,0.47946664690971375,0.6434661149978638,1.33493173122406,1667406688.837604
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.17000000178813934,-0.3400000035762787,1.7000000476837158,0.0,0.998510838,0.47878286242485046,0.642869234085083,1.3443657159805298,1667406688.8460157
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.25999999046325684,0.029999999329447746,0.3700000047683716,0.0,1.098416329,0.47918251156806946,0.6427319049835205,1.343183994293213,1667406689.029142
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.2199999988079071,0.36000001430511475,0.019999999552965164,0.0,1.1984374519999998,0.4791851341724396,0.642740786075592,1.3430466651916504,1667406689.170719
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.07999999821186066,0.23999999463558197,0.6200000047683716,0.0,1.2993261820000002,0.47918733954429626,0.6427414417266846,1.343034029006958,1667406689.2541056
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.10000000149011612,-0.38999998569488525,1.8200000524520874,0.0,1.39865613,0.47920307517051697,0.6427222490310669,1.3427588939666748,1667406689.3290462
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.23000000417232513,0.11999999731779099,0.25999999046325684,0.0,1.4995486740000001,0.4792954921722412,0.6436574459075928,1.345889687538147,1667406689.462496
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.23000000417232513,0.11999999731779099,0.25999999046325684,0.0,1.5982761380000001,0.47866401076316833,0.6424450278282166,1.3497889041900635,1667406689.5706575
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.23999999463558197,0.3700000047683716,0.25,0.0,1.698636294,0.4792054295539856,0.6427373886108398,1.3430770635604858,1667406689.6624093
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.05999999865889549,-0.20999999344348907,1.350000023841858,0.0,1.800814629,0.47879743576049805,0.6428125500679016,1.3463711738586426,1667406689.6957946
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.07999999821186066,-0.46000000834465027,1.149999976158142,0.0,1.898087263,0.4791836142539978,0.6427204608917236,1.3429746627807617,1667406689.8705952
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.20000000298023224,0.25,0.03999999910593033,0.0,1.998063326,0.47867563366889954,0.6424201726913452,1.3496272563934326,1667406689.9705966
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.20000000298023224,0.25,0.03999999910593033,0.0,2.098230362,0.47921040654182434,0.6430991888046265,1.3370543718338013,1667406690.0707839
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.12999999523162842,0.07000000029802322,1.2699999809265137,0.0,2.198180676,0.47920796275138855,0.642745316028595,1.3432095050811768,1667406690.0876048
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.12999999523162842,0.07000000029802322,1.2699999809265137,0.0,2.2983284,0.4792196452617645,0.6426985263824463,1.3428902626037598,1667406690.1790662
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.05999999865889549,-0.4300000071525574,1.340000033378601,0.0,2.398630619,0.4790811240673065,0.6429816484451294,1.3471144437789917,1667406690.2959614
1.0,-0.0,0.999969482421875,0.10999999940395355,7.75,-0.25999999046325684,-0.07000000029802322,0.6899999976158142,0.0,2.498425722,0.47894778847694397,0.6432780027389526,1.344544768333435,1667406690.4705968
