safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,republished time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000802756,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.099679709,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.200862646,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.301805258,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.401771069,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5017654899999999,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.601769686,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7020735739999999,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.801686764,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.901799679,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999974728,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.09970069,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.199456215,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.298965693,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.400459767,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.501790047,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.600517988,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7010476589999999,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.800552368,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.899869919,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.002000332,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.101868868,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.201809645,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.301792383,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.399974823,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.499309302,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.599407196,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.698964596,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.800475359,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.901986361,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.001826048,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.102133513,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.202089548,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.301953793,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.401812792,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.501723767,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.600233793,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.699598789,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.799388886,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.899718762,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.00029254,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.099808932,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.20084548,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.302051544,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.401928187,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.501769066,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.602036238,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.701856137,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.80188489,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.901907683,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.001818657,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.100106478,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.199234724,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.299900532,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.399816036,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.499518395,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.601081848,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.701103926,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.801723004,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.901970625,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.001794577,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.100585461,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.200919152,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.301679373,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.401702881,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.500063181,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.599130869,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.699955225,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.799351692,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.899812937,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.000817061,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.101752043,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.201902151,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.300576687,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.400862217,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.501816988,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.601784468,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.701764822,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.802686453,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.899203301,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.999259472,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.09974742,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.199428797,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.300437451,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.401882887,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.502122164,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.602123738,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.701895237,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.802151919,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.901757956,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.000130177,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0999856,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.201652766,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.299971581,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.399803639,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.499579667999999,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.599042893,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.700544119,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.801826716,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.901757241,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.001793862,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.101753474,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.201819659,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.301763773,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.401773691,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.501822949,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.601763726,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.699971438,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.799306631,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.89914155,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9992342,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.100748778,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.201867581,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.301836252,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.40179658,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.501748801,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.60174346,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.701852322,-0.225022793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.801768303,-0.225022793
