safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,republished time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000685453,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.090875387,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.190909385,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.290542602,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39085269,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.490862608,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.590852737,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.691653967,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.791502952,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.891522884,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.991976738,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.092738867,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.192753792,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.291754961,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3930413719999999,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.493780851,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5909037590000001,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6910398,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.791095257,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.890596866,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.991577625,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.093074322,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1977972980000002,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.290952444,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.391708851,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.491508007,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5919456480000003,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.693317652,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.792857885,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.892570257,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.991448879,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.090457678,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.190783024,-0.24247050299999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.290514707,-0.24247050299999995
