safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000475645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.099707603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20113802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29896187799999996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.398922205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49831795700000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5971872810000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6975331309999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.799589157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.900968552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.998766899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.099646568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.197336674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2974812980000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3986976150000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.498337507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.598514795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.700838804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.799808264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.898064375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.998121977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.098018408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2012429239999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.297912598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3979098800000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.497734785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.59946847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.698777914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.797432661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.901576519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.99857378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.100824833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.200977087
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.300342321
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.398907661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.498927116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.600877762
