safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,republished time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002393723,-0.131878137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003239394,-0.131878137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013634682,-0.131878137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022734642,0.013634682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032530547,0.022734642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042622089999999946,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052834033999999974,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062691689,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072710991,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083029032,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09258127199999999,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10254740699999998,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11253857599999995,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12257933600000004,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13258338000000003,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14284968399999998,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15267205299999997,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16260027899999996,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17250537899999996,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18268179900000003,0.032530547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19272947299999998,0.032530547
