safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,republished time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005036592,-0.12977624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099817991,-0.12977624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199792862,0.099817991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300888538,0.199792862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400629282,0.300888538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500065088,0.400629282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600402355,0.500065088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699886322,0.600402355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799727917,0.699886322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900446892,0.799727917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000237226,0.900446892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099925756,1.000237226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199486017,1.099925756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299538374,1.199486017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399303675,1.299538374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499844312,1.399303675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.601052522,1.499844312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700168371,1.601052522
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801249265,1.700168371
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900321007,1.801249265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001053095,1.900321007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10122776,2.001053095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200125694,2.10122776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301164865,2.200125694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399664879,2.301164865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499143839,2.399664879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5995128149999998,2.499143839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699728012,2.5995128149999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799566984,2.699728012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.900604248,2.799566984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000662327,2.900604248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100102663,3.000662327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200356006,3.100102663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.300651789,3.200356006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400314331,3.300651789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500458717,3.400314331
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601392031,3.500458717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700094938,3.601392031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.799963474,3.700094938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.899145603,3.799963474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999200821,3.899145603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099092483,3.999200821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199649572,4.099092483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29978776,4.199649572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399907827,4.29978776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.500649452,4.399907827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602404594,4.500649452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699978113,4.602404594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80020833,4.699978113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899941921,4.80020833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999799728,4.899941921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101353645,4.999799728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1997008319999996,5.101353645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29946661,5.1997008319999996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.399275064,5.29946661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.499113083,5.29946661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.599313021,5.29946661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699494839,5.599313021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800292969,5.699494839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900347709,5.800292969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000752687,5.900347709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100266695,6.000752687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201155186,6.100266695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300970793,6.100266695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400051355,6.100266695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505074978,6.201155186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.599212408,6.505074978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.699306965,6.599212408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.799357414,6.699306965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.899430752,6.799357414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999879837,6.899430752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100838899,6.999879837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.200130224,7.100838899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300122499,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399791479,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500309706,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601145983,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700003624,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80126071,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89950633,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999191999,7.200130224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.099779129,7.999191999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200119018,8.099779129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29977107,8.200119018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400517702,8.29977107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.500147819,8.400517702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600523472,8.500147819
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700291157,8.600523472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799707889,8.700291157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899691343,8.799707889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001348018,8.899691343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100277424,9.001348018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.201086759,9.100277424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299588919,9.201086759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399348259,9.299588919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499368667,9.399348259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599298715,9.499368667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700019836,9.599298715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800412893,9.700019836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900870085,9.800412893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000114918,9.900870085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.10035038,10.000114918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200137138,10.10035038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.301094055,10.200137138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.401235819,10.301094055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.500087976,10.401235819
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600549221,10.500087976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.699594736,10.600549221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79934001,10.699594736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.899392366,10.79934001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.999226332,10.899392366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.099964142,10.999226332
