safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,hand_made_ping
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.49805975,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.598492384,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.700777769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.799632788,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.900869846,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.000582695,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.101580381,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.199995995,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.30057478,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.399650574,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.500311852,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.598127842,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.698440552,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.798210621,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.898234844,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.998287916,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.100401878,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.198736906,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.299340963,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.401691198,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.499641895,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.599998713,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.700332642,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.798585892,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.898706675,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.998565197,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.09859252,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.198284149,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.298978567,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.399205923,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.499219895,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.599352121,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.699792862,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.79883337,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.900492907,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.999884844,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.100390673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.200791597,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.298952103,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.398400545,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.497856617,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.597781658,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.698223353,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.805392981,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.899949551,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.000160456,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.10243845,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.201518536,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.301715613,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.401318312,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.501525164,-199809.551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.600650311,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.697873116,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.798429489,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.899321318,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.999038696,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.098982811,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.198921919,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.299547672,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.400163889,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.499820709,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.60029769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.699713945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.800250769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.90056324,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.999855042,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.098936796,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.19837904,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.298055172,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.398047686,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.499631167,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.599796057,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.699888706,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.800263882,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.900115967,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.998920441,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.100372076,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.201524258,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.299859046999998,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.400785208,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.498926401,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.598095417,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.697915793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.798143149,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.900352001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.000492334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.100551605,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.199233055,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.300196886,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.400201082,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.500484467,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.600485563,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.700440645,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.800335884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.898201466,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.998682737,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.098296881,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.198564053,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.298718691,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.39900732,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.499031782,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.600514412,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.699109316,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.80207324,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.899905443,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.00034976,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.100117207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.198213101,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.297802687,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.398308516,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.498000622,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.598209381,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.699550152,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.799117804,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.899184942,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0004282,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.09915185,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.198770046,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.298441172,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.400023699,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.499925137,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.598131418,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.69803524,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.798984528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.898334265,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.998427868,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.099030972,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.199184179,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.298814774,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.399008513,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.499976158,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.599134207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.698965788,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.799202681,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.898588181,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.997938395,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.09778142,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.198447943,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.298176289,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.398839235,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.498736858,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.599168062,0.0
