safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],velocity,elapsed time,opti x,opti y,opti rot,opti time
0.0,-0.0,0.0,1.3899999856948853,7.46999979019165,0.3799999952316284,0.7300000190734863,1.0299999713897705,0.0,0.098940611,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.357384
0.0,-0.0,0.0,1.3899999856948853,7.46999979019165,-0.46000000834465027,-0.3400000035762787,1.4199999570846558,0.0,0.198982716,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.5575495
0.0,-0.0,0.0,1.3899999856948853,7.46999979019165,0.1599999964237213,0.4399999976158142,1.6399999856948853,0.0,0.299109698,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.5575495
0.0,-0.0,0.0,1.3899999856948853,7.46999979019165,-0.20000000298023224,-0.10999999940395355,2.2899999618530273,0.0,0.398985863,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.7576776
0.0,-0.0,0.0,1.3799999952316284,7.46999979019165,0.28999999165534973,0.17000000178813934,1.0299999713897705,0.0,0.499042988,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.7576776
0.0,-0.0,0.0,2.559999942779541,7.429999828338623,-0.20999999344348907,-0.17000000178813934,1.399999976158142,0.0,0.600799561,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.9910276
0.0,-0.0,0.0,2.559999942779541,7.400000095367432,0.27000001072883606,0.05999999865889549,-0.12999999523162842,0.0,0.699610234,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450205.9910276
0.0,-0.0,0.0,2.559999942779541,7.400000095367432,-0.6700000166893005,-0.699999988079071,-0.27000001072883606,0.0,0.798971653,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.1907253
0.0,-0.0,0.0,1.3799999952316284,7.46999979019165,-0.3799999952316284,1.4800000190734863,-44.189998626708984,0.0,0.8990092279999999,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.1907253
0.0,-0.0,0.0,1.3700000047683716,7.46999979019165,-0.7900000214576721,-1.6799999475479126,-59.15999984741211,0.0,0.998964548,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.3906353
0.0,-0.0,0.0,1.3700000047683716,7.46999979019165,0.23000000417232513,-1.2300000190734863,-82.87999725341797,0.0,1.098889351,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.3906353
0.0,-0.0,0.0,1.3700000047683716,7.46999979019165,0.25,-0.7200000286102295,-118.5199966430664,0.0,1.198995829,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.5910099
0.0,-0.0,0.0,1.3600000143051147,7.46999979019165,-0.09000000357627869,-0.4000000059604645,-91.37000274658203,0.0,1.298947335,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.5910099
0.0,-0.0,0.0,1.3600000143051147,7.46999979019165,-0.09000000357627869,-0.4000000059604645,-91.37000274658203,0.0,1.39908123,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.7907357
0.0,-0.0,0.0,1.3600000143051147,7.46999979019165,-0.9200000166893005,0.47999998927116394,-69.08999633789062,0.0,1.499021054,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450206.7907357
0.0,-0.0,0.0,1.3600000143051147,7.46999979019165,-0.9200000166893005,0.47999998927116394,-69.08999633789062,0.0,1.599023104,0.9456747174263,-1.1265240907669067,-0.2663315534591675,1671450207.0570686
