elapsed time,opti x,opti y,opti theta,safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],endocder velocity,vx,vy,omega,total comp time,solver comp time
0.046929122,-1.369513630867,-0.785223066806793,-0.267424196004868,0,0.1630003180476,-0.206761589278211,0.400000005960465,7.40000009536743,0.029999999329448,-0.029999999329448,-0.340000003576279,0,0.09226056933403,-0.0409055352211,-0.005934119224548,0.058006048,0.054050602
0.099135876,-1.36958205699921,-0.785201013088226,-0.26789727807045,0,0.167130929726246,-0.148662751823193,0.439999997615814,7.40000009536743,-0.300000011920929,0.029999999329448,-0.129999995231628,0,0.087716288864613,-0.038871627300978,-0.002268928103149,0.041840792,0.039009774
0.142289401,-1.36953747272491,-0.785223960876465,-0.267264932394028,0,0.169310158339457,-0.134528128312701,0.439999997615814,7.40000009536743,-0.300000011920929,0.029999999329448,-0.129999995231628,0,0.07935530692339,-0.03521391749382,-0.002268928103149,0.034577369,0.031713905
0.192735672,-1.36960554122925,-0.785212159156799,-0.267314493656158,0,0.170305771060855,-0.127528500931549,0.5,7.40000009536743,-0.439999997615814,0.170000001788139,0.319999992847443,0,0.07546342164278,-0.033526256680489,0.005585053469986,0.042405367,0.039138131
0.269062758,-1.36982667446136,-0.784810245037079,-0.261796534061432,0,0.172175771059366,-0.115393977565557,0.740000009536743,7.42999982833862,0.019999999552965,0.340000003576279,0.540000021457672,0,0.067828558385372,-0.030437052249909,0.009424777701497,0.034668446,0.031534813
0.380663157,-1.36962723731995,-0.785174310207367,-0.268341839313507,0,0.174643842072622,-0.099088789235307,0.670000016689301,7.42999982833862,0.159999996423721,0.019999999552965,0.360000014305115,0,0.055620051920414,-0.024572813883424,0.006283185444772,0.048500538,0.044865844
0.482227564,-1.36966037750244,-0.785184144973755,-0.267958849668503,0,0.176777992737993,-0.081689987598625,0.600000023841858,7.42999982833862,0,-0.090000003576279,0.479999989271164,0,0.047836426645517,-0.021175276488066,0.008377579972148,0.051214695,0.04819092
0.58771348,-1.369664311409,-0.785135388374329,-0.268370419740677,0,0.178588337905335,-0.070214291725369,0.569999992847443,7.40000009536743,-0.209999993443489,0.019999999552965,0.589999973773956,0,0.041158650070429,-0.018199855461717,0.010297442786396,0.05262351,0.041581477
0.675513983,-1.36991703510284,-0.784833192825317,-0.262174665927887,0,0.180688389825059,-0.056970727022298,0.469999998807907,7.40000009536743,0.059999998658896,0,0.819999992847443,0,0.035091262310743,-0.015693819150329,0.014311700128019,0.036408901,0.033718413
0.767695904,-1.36994206905365,-0.784837007522583,-0.262379378080368,0,0.181541385662841,-0.053967115036066,0.360000014305115,7.40000009536743,0.239999994635582,-0.330000013113022,0.180000007152557,0,0.031968232244253,-0.014414668083191,0.003141592722386,0.03599906,0.031192833
0.86354971,-1.3696802854538,-0.785123586654663,-0.268555760383606,0,0.182646330155467,-0.044901542885118,0.319999992847443,7.40000009536743,0.029999999329448,-0.100000001490116,0,0,0.02756729349494,-0.012214404530823,0,0.031240701,0.027621891
