elapsed time,opti x,opti y,opti theta,safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],endocder velocity,vx,vy,omega,total comp time,solver comp time
0.060876847,-1.58575522899628,0.738951563835144,-2.69437074661255,0,0.207246115665572,4.19730439475229E-05,0.270000010728836,7.34999990463257,0.079999998211861,-0.180000007152557,0.449999988079071,0,8.70585354277864E-05,6.145683437353E-05,0.007853982038796,0.081441641,0.060636352
0.180102826,-1.58575487136841,0.738902568817139,-2.6940393447876,0,0.207213061150035,-4.76063642210298E-05,0.319999992847443,7.34999990463257,-0.219999998807907,0.230000004172325,0.019999999552965,0,-2.43584072450176E-05,6.05773930146825E-05,0.000349065841874,0.102549076,0.095255591
0.260818959,-1.58564400672913,0.739079594612122,-2.68928456306458,0,0.207297054782731,4.92902891908964E-05,0.419999986886978,7.34999990463257,-0.03999999910593,-0.090000003576279,0.519999980926514,0,-5.68135947105475E-05,3.33308853441849E-05,0.009075712412596,0.062587976,0.056065729
0.347829104,-1.58575201034546,0.739104151725769,-2.69140315055847,0,0.207235107743841,0.000164223551608,0.439999997615814,7.34999990463257,0.029999999329448,-0.119999997317791,0.790000021457672,0,-6.68240172672085E-05,-6.88449799781665E-05,0.013788101263344,0.079310656,0.062515978
0.432625294,-1.58572471141815,0.739072144031525,-2.69105219841003,0,0.207260243667512,0.00013421577248,0.439999997615814,7.34999990463257,-0.159999996423721,0.129999995231628,0.270000010728836,0,3.76259522454347E-05,-1.09140028143884E-05,0.004712388850749,0.064809084,0.045484168
0.532145024,-1.5857275724411,0.739089369773865,-2.69182419776916,0,0.207301969458566,-4.658181384369E-05,0.439999997615814,7.34999990463257,-0.180000007152557,0.119999997317791,0.790000021457672,0,-3.87623549613636E-05,-0.000107628358819,0.013788101263344,0.089755297,0.069867862
0.595433236,-1.58574712276459,0.73889422416687,-2.6942138671875,0,0.207260426155812,7.79449218393798E-05,0.439999997615814,7.34999990463257,-0.180000007152557,0.119999997317791,0.790000021457672,0,8.08929471531883E-05,0.000108121981611,0.013788101263344,0.054844618,0.049133338
0.696608067,-1.58576393127441,0.738972783088684,-2.69434356689453,0,0.207207035685082,-5.80194246939691E-05,0.370000004768372,7.34999990463257,0.029999999329448,0.100000001490116,0.340000003576279,0,1.87236837518867E-05,-2.58060736086918E-05,0.005934119224548,0.093102455,0.062271189
0.768029929,-1.58577930927277,0.738967001438141,-2.69422006607056,0,0.207223406521267,-3.5210476084463E-05,0.370000004768372,7.34999990463257,0.029999999329448,0.100000001490116,0.340000003576279,0,2.75015572697157E-05,-1.76455523615004E-05,0.005934119224548,0.054198026,0.048887957
0.822079897,-1.58577334880829,0.739000618457794,-2.69424724578857,0,0.207239668438478,-7.1646038829697E-05,0.280000001192093,7.34999990463257,-0.170000001788139,0.009999999776483,0.200000002980232,0,1.89451820915565E-05,-5.05950229126029E-05,0.003490658476949,0.038393259,0.035014145
0.883069992,-1.58573758602142,0.738935053348541,-2.6937427520752,0,0.207306327630194,-3.85605182209304E-05,0.280000001192093,7.34999990463257,-0.170000001788139,0.009999999776483,0.200000002980232,0,9.82907749857986E-06,1.84847376658581E-05,0.003490658476949,0.047246933,0.043679177
1.170112849,-1.58572340011597,0.739056289196014,-2.69051051139832,0,0.207298090430094,-3.12258046313363E-05,0.330000013113022,7.34999990463257,-0.230000004172325,0.159999996423721,0.150000005960464,0,-4.96419197588693E-05,-2.95935169560835E-05,0.002617993857712,0.066295147,0.062952042
1.286950827,-1.58577287197113,0.738978564739227,-2.69420695304871,0,0.207298631622643,-4.93176497195351E-05,0.430000007152557,7.34999990463257,-0.059999998658896,-0.029999999329448,0.519999980926514,0,5.21989459230099E-05,4.8210804379778E-05,0.009075712412596,0.082219363,0.079045125
1.384034872,-1.58574140071869,0.739113628864288,-2.69074869155884,0,0.207294478442152,-0.000106220599748,0.430000007152557,7.34999990463257,0.150000005960464,-0.200000002980232,0.649999976158142,0,-2.51857945841039E-05,-1.99612713913666E-05,0.011344640515745,0.07984209,0.065666755
1.463330985,-1.58573663234711,0.739095807075501,-2.69155716896057,0,0.20723257317498,5.04791081415657E-05,0.430000007152557,7.34999990463257,-0.129999995231628,0.140000000596046,0.109999999403954,0,7.81701601226814E-06,-2.62123148786486E-06,0.001919862232171,0.059583664,0.056568713
1.573986054,-1.58573806285858,0.738926291465759,-2.69422554969788,0,0.207234390546603,0.000100942576681,0.430000007152557,7.34999990463257,-0.270000010728836,0.059999998658896,0.430000007152557,0,4.88473961013369E-05,0.000106772837171,0.007504915818572,0.089413166,0.084011781
1.656702519,-1.58574497699738,0.739073216915131,-2.69099736213684,0,0.207222392626538,-2.04247287870726E-05,0.439999997615814,7.34999990463257,0.159999996423721,-0.300000011920929,0.959999978542328,0,2.21649461309426E-05,-1.86801607924281E-05,0.016755159944296,0.064910888,0.061432025
1.751931906,-1.58574283123016,0.739064514636993,-2.69096517562866,0,0.207223232704636,-4.46569722773079E-05,0.349999994039535,7.34999990463257,0.100000001490116,-0.079999998211861,0.439999997615814,0,-3.56015189026948E-05,-6.99231459293514E-05,0.007679448928684,0.076621771,0.064996998
1.870815516,-1.58574211597443,0.738901019096375,-2.69387364387512,0,0.207303439232107,-5.03036618035464E-05,0.270000010728836,7.34999990463257,-0.200000002980232,0.159999996423721,-0.100000001490116,0,1.63584827532759E-05,3.53021059709135E-05,-0.001745329238474,0.103183032,0.06099259
1.944281102,-1.58573698997498,0.739051878452301,-2.69094753265381,0,0.20727324036666,-0.000134093311338,0.270000010728836,7.34999990463257,0.059999998658896,-0.180000007152557,0.490000009536743,0,1.19236974569503E-05,6.23913365416229E-05,0.008552113547921,0.057259798,0.053412449
2.044076443,-1.58574426174164,0.738962829113007,-2.69483876228333,0,0.207306113075254,-4.62281135247078E-05,0.270000010728836,7.34999990463257,0.129999995231628,-0.109999999403954,0.600000023841858,0,2.8092146749259E-05,8.90736337169074E-05,0.010471975430846,0.076542378,0.071526321
