elapsed time,opti x,opti y,opti theta,safety_value,throttle,steering,current,voltage,IMU[0],IMU[1],IMU[2],endocder velocity,vx,vy,omega,total comp time,solver comp time
0.092157364,-1.78435349464417,-0.530990839004517,-1.1610472202301,0,0.175339086097536,-0.156485144809982,0.28999999165535,7.34999990463257,-0.159999996423721,0.200000002980232,0.200000002980232,0,0.049555834382773,-0.007890672422946,0.003490658476949,0.091904402,0.059560503
0.164176464,-1.78432857990265,-0.530983805656433,-1.16110193729401,0,0.1852646626489,-0.084336300879644,0.370000004768372,7.34999990463257,0.059999998658896,-0.239999994635582,0.439999997615814,0,0.044823344796896,-0.007143200840801,0.007679448928684,0.062054157,0.057928622
0.288793564,-1.78432154655457,-0.530971527099609,-1.16079783439636,0,0.18743485797397,-0.068638580041876,0.439999997615814,7.38000011444092,-0.119999997317791,-0.070000000298023,0.560000002384186,0,0.036726135760546,-0.005824701860547,0.009773843921721,0.088014603,0.071008642
0.373870134,-1.78431558609009,-0.530968368053436,-1.16107070446014,0,0.188800532772049,-0.058974277521018,0.629999995231628,7.38000011444092,-0.319999992847443,0.330000013113022,0.730000019073486,0,0.03325778990984,-0.005259301047772,0.012740903533995,0.060904741,0.057491042
0.458520174,-1.78431022167206,-0.53099399805069,-1.16072201728821,0,0.189602955284463,-0.053161021198138,0.600000023841858,7.38000011444092,0.079999998211861,0.029999999329448,0.730000019073486,0,0.028574829921126,-0.004557649604976,0.012740903533995,0.058513642,0.051577133
0.556313276,-1.78430771827698,-0.530977725982666,-1.16095232963562,0,0.190688953116547,-0.045631991502685,0.600000023841858,7.38000011444092,0.079999998211861,0.029999999329448,0.730000019073486,0,0.024623360484839,-0.003899439005181,0.012740903533995,0.051219463,0.037566385
0.657661915,-1.78428137302399,-0.531009674072266,-1.16052079200745,0,0.191588947939563,-0.039119512300441,0.479999989271164,7.34999990463257,0.109999999403954,-0.079999998211861,0.46000000834465,0,0.021198626607657,-0.00336123816669,0.008028514683247,0.057109356,0.051495407
0.764450788,-1.78430914878845,-0.530952453613281,-1.16092085838318,1,0.192382323347235,-0.033678380542969,0.360000014305115,7.34999990463257,-0.239999994635582,0.140000000596046,0.259999990463257,0,0.018233185634017,-0.002872386714444,0.004537856206298,0.059370279,0.040951997
0.857145786,-1.78326654434204,-0.530605852603912,-1.15118551254272,1,0.193049370076615,-0.028954130881115,0.300000011920929,7.34999990463257,-0.239999994635582,0.140000000596046,0.259999990463257,0,0.015676995739341,-0.001820883480832,0.004537856206298,0.056602955,0.042178054
0.971276522,-1.77469038963318,-0.547198474407196,-1.15754854679108,1,0.191656695093519,-0.043115224126324,1.64999997615814,7.30000019073486,3.27999997138977,-0.629999995231628,8.90999984741211,0.150000005960464,0.033878773450852,0.000708336941898,0.155508831143379,0.070325374,0.055941062
1.037353515,-1.7632828950882,-0.570483982563019,-1.13346195220947,1,0.18603571985009,-0.083580259747189,1.64999997615814,7.30000019073486,3.27999997138977,-0.629999995231628,8.90999984741211,0.150000005960464,0.064013160765171,0.000381496094633,0.155508831143379,0.0367558,0.031211848
1.135945797,-1.73557209968567,-0.620444416999817,-1.10772109031677,1,0.17330157584132,-0.229165357274172,1.88999998569489,7.17999982833862,3.30999994277954,1.27999997138977,15.6199998855591,0.409999996423721,0.130087062716484,0.001688716816716,0.272620439529419,0.036094189,0.030580481
1.271565199,-1.68689608573914,-0.703985691070557,-1.05475997924805,1,0.157410330605468,-0.470386690302283,1.62000000476837,7.21999979019165,3.07999992370605,0.109999999403954,18.1000003814697,0.72000002861023,0.23452453315258,-0.003346442943439,0.315904587507248,0.068896294,0.060501871
1.346652984,-1.64153039455414,-0.776266157627106,-1.02173686027527,1,0.140340767335219,-0.85328826460611,1.62000000476837,7.21999979019165,3.07999992370605,0.109999999403954,18.1000003814697,0.72000002861023,0.318424999713898,-0.008385413326323,0.315904587507248,0.044617176,0.040765975
1.470761299,-1.58969676494598,-0.85105299949646,-0.987077474594116,1,0.129000730211508,-0.999985434739914,1.75,7.25,-0.620000004768372,-0.349999994039535,20.1700000762939,0.930000007152557,0.399864017963409,-0.015111653134227,0.352032899856567,0.07015872,0.060278187
1.564160108,-1.52891421318054,-0.915263235569,-0.859791815280914,1,0.129000125607333,-0.999993015535883,1.26999998092651,7.28000020980835,-0.370000004768372,2.36999988555908,83.3300018310547,0.879999995231628,0.463725954294205,-0.054849851876497,1.45438289642334,0.052004099,0.03674597
